epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.218023961198096,14.803921568627452,2.4221358532999075,49.411764705882355,0.0001;0.001
2,1.9900373781428617,62.254901960784316,1.2042142335106345,77.25490196078431,0.0001;0.001
3,1.0628979421129414,82.25490196078431,0.7425588593763464,85.29411764705883,0.0001;0.001
4,0.6365697870067522,89.80392156862744,0.5938607787969066,87.45098039215686,0.0001;0.001
5,0.45498869384036345,91.56862745098039,0.44763009174197327,90.58823529411765,0.0001;0.001
6,0.3976660735466901,93.13725490196079,0.45077196862183366,89.80392156862744,0.0001;0.001
7,0.2871542560995794,95.0,0.38634130890462914,91.76470588235294,0.0001;0.001
8,0.28297544156803806,94.41176470588235,0.39488276804194733,91.27450980392157,0.0001;0.001
9,0.271129971713412,94.31372549019608,0.3668070994171442,91.07843137254902,0.0001;0.001
10,0.23903429543270785,94.50980392156863,0.4282018257706773,90.09803921568627,0.0001;0.001
