epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.327510333528705,13.03921568627451,2.8986488898595173,48.627450980392155,0.0001;0.001
2,2.759150006724339,51.96078431372549,1.868079826411079,68.43137254901961,0.0001;0.001
3,1.75368427622552,68.92156862745098,1.1727425418648065,78.13725490196079,0.0001;0.001
4,1.119646251669117,80.09803921568627,0.8223011569649565,81.37254901960785,0.0001;0.001
5,0.7085216414694693,89.01960784313725,0.6535070911926382,85.68627450980392,0.0001;0.001
6,0.5626768708229065,89.50980392156863,0.6047458604270337,84.80392156862744,0.0001;0.001
7,0.4099113092702978,92.6470588235294,0.5000560006674598,87.6470588235294,0.0001;0.001
8,0.3283762741322611,93.62745098039215,0.4696035109314264,87.54901960784314,0.0001;0.001
9,0.34616788415347827,92.94117647058823,0.45280684770322316,88.33333333333333,0.0001;0.001
10,0.30919717544434117,93.52941176470588,0.4360253137700698,88.92156862745098,0.0001;0.001
11,0.28313668726706037,94.11764705882354,0.4576745614701626,88.72549019607843,0.0001;0.001
12,0.27440068569837833,94.11764705882354,0.4511610752811619,88.43137254901961,0.0001;0.001
13,0.19951118420736463,95.58823529411765,0.44508541977288674,88.23529411764706,0.0001;0.001
14,0.24718068873181062,94.80392156862744,0.45708726165341396,88.92156862745098,0.0001;0.001
15,0.2321149355348419,95.09803921568627,0.42700472696154723,89.6078431372549,0.0001;0.001
16,0.21822618473978603,94.11764705882354,0.4127941085427415,88.82352941176471,0.0001;0.001
17,0.22559853616882772,94.41176470588235,0.4689767404222021,88.23529411764706,0.0001;0.001
18,0.2534490968082465,93.62745098039215,0.42885281887708926,89.11764705882354,0.0001;0.001
19,0.1839713866219801,96.07843137254902,0.3767486880807316,90.19607843137256,0.0001;0.001
20,0.19191823300777697,94.70588235294117,0.4267896233820448,88.72549019607843,0.0001;0.001
21,0.15590084068038884,96.76470588235294,0.35769550961022284,89.70588235294117,0.0001;0.001
22,0.12302590994273915,97.25490196078431,0.3954953573498071,89.50980392156863,0.0001;0.001
23,0.16235200006003472,96.07843137254902,0.4499350610024789,88.23529411764706,0.0001;0.001
24,0.21395984666020262,95.0,0.4724943301256965,87.25490196078431,0.0001;0.001
25,0.21879182422862334,93.72549019607843,0.42599384252931555,89.31372549019608,0.0001;0.001
26,0.17763981635079665,95.7843137254902,0.38613090439170017,90.09803921568627,0.0001;0.001
27,0.18858961381164252,94.90196078431373,0.42371624410152436,89.2156862745098,0.0001;0.001
28,0.18590132277093682,95.68627450980392,0.422446587126629,89.11764705882354,0.0001;0.001
29,0.16365906748117184,95.88235294117646,0.4784950251015378,87.6470588235294,0.0001;0.001
30,0.18006513107056712,95.0,0.5059127550499112,87.84313725490196,0.0001;0.001
