epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.125491483538759,16.372549019607842,2.072257094523486,53.23529411764706,0.0001;0.001
2,1.7357078566270716,66.47058823529412,0.9687692808169944,78.13725490196079,0.0001;0.001
3,0.9901064566537445,78.43137254901961,0.6652386279374946,84.31372549019608,0.0001;0.001
4,0.6309259388961044,86.76470588235294,0.5228717371529223,88.03921568627452,0.0001;0.001
5,0.5017890102723066,88.82352941176471,0.42544163927143697,89.41176470588235,0.0001;0.001
6,0.4883050565626107,88.43137254901961,0.4762319526324669,87.05882352941177,0.0001;0.001
7,0.36358044685101976,91.76470588235294,0.39717281334394333,89.50980392156863,0.0001;0.001
8,0.3644788102776397,91.96078431372548,0.39955404698848723,89.31372549019608,0.0001;0.001
9,0.3495383762261447,91.66666666666667,0.42900708214032884,88.33333333333333,0.0001;0.001
10,0.2930757122296913,92.84313725490196,0.42382242008678467,89.70588235294117,0.0001;0.001
11,0.3383853445158285,89.90196078431373,0.49506991141859225,88.52941176470588,0.0001;0.001
12,0.42714552508265363,88.62745098039215,0.3889471804613576,90.09803921568627,0.0001;0.001
13,0.38809967999364814,89.50980392156863,0.4799092187509671,86.96078431372548,0.0001;0.001
14,0.3048541758866871,92.45098039215686,0.4184427838407311,89.50980392156863,0.0001;0.001
15,0.26756812418792764,93.62745098039215,0.4258187447738487,89.41176470588235,0.0001;0.001
16,0.2682544104462745,92.6470588235294,0.4457472802085035,87.94117647058823,0.0001;0.001
17,0.32872877535866757,91.37254901960785,0.41628247084251296,88.62745098039215,0.0001;0.001
18,0.29381049475541304,92.54901960784314,0.3946422059636782,89.50980392156863,0.0001;0.001
19,0.3284706265902987,91.07843137254902,0.5398715950877351,87.54901960784314,0.0001;0.001
20,0.25775493333737054,93.03921568627452,0.45149479849884905,89.70588235294117,0.0001;0.001
21,0.25956350258898503,93.33333333333333,0.4304452092322868,88.62745098039215,0.0001;0.001
22,0.3079458195350918,91.56862745098039,0.5120588484450754,87.3529411764706,0.0001;0.001
23,0.26849911427673173,93.62745098039215,0.5030081171087016,89.11764705882354,0.0001;0.001
24,0.23434752915419785,93.62745098039215,0.4371483367519663,89.50980392156863,0.0001;0.001
25,0.1978132301466722,94.70588235294117,0.462345953276107,88.03921568627452,0.0001;0.001
26,0.21577451042100496,94.50980392156863,0.5494349846630939,86.07843137254902,0.0001;0.001
27,0.2027924102731049,94.70588235294117,0.4030253891831985,91.17647058823529,0.0001;0.001
28,0.21746407864870979,94.80392156862744,0.5238194062698669,87.54901960784314,0.0001;0.001
29,0.19253339324073465,95.19607843137256,0.3981882825240438,90.0,0.0001;0.001
30,0.22224799709065873,93.52941176470588,0.5897776310112128,89.01960784313725,0.0001;0.001
