epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.218023961198096,14.803921568627452,2.4221358532999075,49.411764705882355,0.0001;0.001
2,1.9900373781428617,62.254901960784316,1.2042142335106345,77.25490196078431,0.0001;0.001
3,1.0628979421129414,82.25490196078431,0.7425588593763464,85.29411764705883,0.0001;0.001
4,0.6365697870067522,89.80392156862744,0.5938607787969066,87.45098039215686,0.0001;0.001
5,0.45498869384036345,91.56862745098039,0.44763009174197327,90.58823529411765,0.0001;0.001
6,0.3976660735466901,93.13725490196079,0.45077196862183366,89.80392156862744,0.0001;0.001
7,0.2871542560995794,95.0,0.38634130890462914,91.76470588235294,0.0001;0.001
8,0.28297544156803806,94.41176470588235,0.39488276804194733,91.27450980392157,0.0001;0.001
9,0.271129971713412,94.31372549019608,0.3668070994171442,91.07843137254902,0.0001;0.001
10,0.23903429543270785,94.50980392156863,0.4282018257706773,90.09803921568627,0.0001;0.001
11,0.19950092376447193,95.29411764705883,0.40146611186803555,89.80392156862744,0.0001;0.001
12,0.27729607060843825,93.52941176470588,0.37228035652169994,90.3921568627451,0.0001;0.001
13,0.2619971509073295,93.92156862745098,0.39400481996583003,89.70588235294117,0.0001;0.001
14,0.23324367240363475,94.31372549019608,0.41673147947180506,89.90196078431373,0.0001;0.001
15,0.18500230423375671,95.68627450980392,0.4492783508464402,88.13725490196079,0.0001;0.001
16,0.19398646676072887,94.90196078431373,0.41361144161691854,89.90196078431373,0.0001;0.001
17,0.2182878820919523,94.41176470588235,0.368949988192203,90.49019607843137,0.0001;0.001
18,0.21162437928073546,93.82352941176471,0.40477718757648096,90.09803921568627,0.0001;0.001
19,0.21778337248400145,94.50980392156863,0.3602864766237783,90.3921568627451,0.0001;0.001
20,0.1960936217915778,94.70588235294117,0.4334180041709367,88.72549019607843,0.0001;0.001
21,0.19306400814184957,95.19607843137256,0.4309392311993767,89.11764705882354,0.0001;0.001
22,0.20519856921598023,94.70588235294117,0.4130264119482508,90.3921568627451,0.0001;0.001
23,0.16772824626635102,95.58823529411765,0.4289432232286416,89.80392156862744,0.0001;0.001
24,0.14098910291989644,96.96078431372548,0.3808820805128883,90.98039215686275,0.0001;0.001
25,0.13767663824792,96.56862745098039,0.415568177007577,89.6078431372549,0.0001;0.001
26,0.16467517614364624,96.07843137254902,0.4120202742955264,89.6078431372549,0.0001;0.001
27,0.15320091206653447,96.47058823529412,0.41856384573906075,90.49019607843137,0.0001;0.001
28,0.17592367170488132,95.0,0.38069268459198524,90.88235294117646,0.0001;0.001
29,0.1658075068511215,96.47058823529412,0.3787633376232549,90.3921568627451,0.0001;0.001
30,0.1475096446334147,95.68627450980392,0.38650848377569047,91.17647058823529,0.0001;0.001
