epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.362500050488641,12.549019607843137,2.7755687769721535,44.509803921568626,0.0001;0.001
2,2.3999361402848187,55.98039215686274,1.4581608898499432,74.50980392156863,0.0001;0.001
3,1.425727696979747,75.88235294117646,0.9507468019046036,81.17647058823529,0.0001;0.001
4,0.9718978302151549,84.11764705882354,0.7096242918103349,86.56862745098039,0.0001;0.001
5,0.6677506465537876,89.6078431372549,0.5526292798565883,90.3921568627451,0.0001;0.001
6,0.5163992767240487,92.45098039215686,0.5096638209679547,89.90196078431373,0.0001;0.001
7,0.403162711391262,93.43137254901961,0.4396314457351086,90.7843137254902,0.0001;0.001
8,0.3257925264975604,94.80392156862744,0.4130339960257212,91.07843137254902,0.0001;0.001
9,0.2980139523744583,95.7843137254902,0.3917812918915468,90.68627450980392,0.0001;0.001
10,0.259784596340329,94.70588235294117,0.39608091118873334,91.17647058823529,0.0001;0.001
