epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.745232213712206,1.1764705882352942,4.480290102491192,3.823529411764706,1e-05;0.0001
2,4.360629506204642,6.862745098039215,4.143461019852582,13.529411764705882,1e-05;0.0001
3,4.038552988276762,18.627450980392158,3.82734712712905,27.352941176470587,1e-05;0.0001
4,3.76382116616941,32.15686274509804,3.490621961331835,40.68627450980392,1e-05;0.0001
5,3.430655740289127,46.86274509803921,3.1514760812123614,52.15686274509804,1e-05;0.0001
6,3.1845444258521587,54.705882352941174,2.854581310234818,60.19607843137255,1e-05;0.0001
7,2.8769400998657826,64.50980392156863,2.57066689379075,65.58823529411765,1e-05;0.0001
8,2.6198912405500225,69.11764705882354,2.322975186740651,68.33333333333333,1e-05;0.0001
9,2.3936156525331387,72.94117647058823,2.090034520859812,70.7843137254902,1e-05;0.0001
10,2.1737540534898345,77.3529411764706,1.8993565924027387,75.19607843137256,1e-05;0.0001
11,1.982466503685596,81.27450980392157,1.7270172801672243,77.3529411764706,1e-05;0.0001
12,1.836445372244891,81.37254901960785,1.5654931507858576,79.11764705882354,1e-05;0.0001
13,1.6873966170292274,82.6470588235294,1.4429207614823885,80.68627450980392,1e-05;0.0001
14,1.5621125328774546,84.31372549019608,1.3414196603438433,82.6470588235294,1e-05;0.0001
15,1.4225564213360058,87.54901960784314,1.2341345955343808,83.33333333333333,1e-05;0.0001
16,1.2813238597383687,89.41176470588235,1.1338548683652692,84.80392156862744,1e-05;0.0001
17,1.2055001894632975,88.13725490196079,1.0486912142996694,85.68627450980392,1e-05;0.0001
18,1.0945951723584941,90.88235294117646,0.9922751845098009,86.76470588235294,1e-05;0.0001
19,1.011247280999726,89.80392156862744,0.9158380520110037,86.56862745098039,1e-05;0.0001
20,0.9213217092495338,91.27450980392157,0.8697385787963867,87.84313725490196,1e-05;0.0001
21,0.873916131141139,91.56862745098039,0.8206111096868328,87.74509803921569,1e-05;0.0001
22,0.8452190854970146,92.05882352941177,0.7758520598505058,88.13725490196079,1e-05;0.0001
23,0.760709881548788,92.74509803921569,0.7402832713781619,88.72549019607843,1e-05;0.0001
24,0.7063379603273728,93.43137254901961,0.7028895953122307,89.01960784313725,1e-05;0.0001
25,0.6584277068867402,93.43137254901961,0.6786406830245373,88.92156862745098,1e-05;0.0001
26,0.6359285445774303,93.82352941176471,0.6375798835473903,89.31372549019608,1e-05;0.0001
27,0.5882611069024778,94.31372549019608,0.6167876645630481,90.3921568627451,1e-05;0.0001
28,0.542779075865652,94.6078431372549,0.5919987433096942,90.19607843137256,1e-05;0.0001
29,0.4934816588373745,95.98039215686275,0.5701799585538752,90.98039215686275,1e-05;0.0001
30,0.49093762916677136,94.01960784313725,0.5545173420625574,90.3921568627451,1e-05;0.0001
