epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.46855058670044,8.03921568627451,3.325943563498703,41.86274509803921,5e-05;0.0005
2,2.9617731131759344,50.98039215686274,2.0637160469503963,67.05882352941177,5e-05;0.0005
3,1.9498134084776335,75.09803921568627,1.357357107891756,79.90196078431373,5e-05;0.0005
4,1.3201760843688366,83.33333333333333,0.9688911982611114,83.92156862745098,5e-05;0.0005
5,0.916484528429368,88.13725490196079,0.7206186025750403,87.94117647058823,5e-05;0.0005
6,0.7104474584261576,90.3921568627451,0.6117508683718887,88.33333333333333,5e-05;0.0005
7,0.49916534306956273,94.50980392156863,0.510860956883898,91.07843137254902,5e-05;0.0005
8,0.4312789105901531,94.2156862745098,0.4804107135417415,91.66666666666667,5e-05;0.0005
9,0.3703990978353164,94.90196078431373,0.43086177543097853,91.07843137254902,5e-05;0.0005
10,0.3028110577779658,95.7843137254902,0.4195847057828716,91.86274509803921,5e-05;0.0005
11,0.27435718061877234,95.68627450980392,0.40434667561568466,91.86274509803921,5e-05;0.0005
12,0.29906517588624765,94.01960784313725,0.3696176156693814,93.13725490196079,5e-05;0.0005
13,0.2622193758394204,95.29411764705883,0.36188303150382695,92.54901960784314,5e-05;0.0005
14,0.23820864967271393,94.90196078431373,0.34905567110753527,92.94117647058823,5e-05;0.0005
15,0.19652866271196628,96.76470588235294,0.3452606230974197,92.54901960784314,5e-05;0.0005
16,0.17437689093982472,96.86274509803921,0.3593295902013779,92.3529411764706,5e-05;0.0005
17,0.2103480882504407,95.68627450980392,0.3488158137774935,91.37254901960785,5e-05;0.0005
18,0.18537478515622663,95.7843137254902,0.34686260059768076,91.56862745098039,5e-05;0.0005
19,0.19067486667749928,96.17647058823529,0.3335347408173131,92.45098039215686,5e-05;0.0005
20,0.15742738831276987,96.76470588235294,0.3117466655432009,93.33333333333333,5e-05;0.0005
21,0.15402717834302024,97.25490196078431,0.29860517446901286,93.03921568627452,5e-05;0.0005
22,0.1595821101291507,97.3529411764706,0.30551364775381834,93.33333333333333,5e-05;0.0005
23,0.13487613805953194,97.3529411764706,0.29387633905691257,93.52941176470588,5e-05;0.0005
24,0.12933805257666345,97.25490196078431,0.3206849600170173,92.45098039215686,5e-05;0.0005
25,0.1175431069936238,97.54901960784314,0.3156621615384139,91.86274509803921,5e-05;0.0005
26,0.13429022898861007,96.66666666666667,0.3000878892985045,92.94117647058823,5e-05;0.0005
27,0.12237340772853178,97.25490196078431,0.29367185424940256,92.94117647058823,5e-05;0.0005
28,0.11756595319100455,97.54901960784314,0.3039857933918635,93.43137254901961,5e-05;0.0005
29,0.11789703798644682,96.96078431372548,0.298122718521193,92.74509803921569,5e-05;0.0005
30,0.13271406012422898,96.96078431372548,0.32373620794684277,91.56862745098039,5e-05;0.0005
