epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.0507592659370575,18.333333333333332,2.104294972559985,47.450980392156865,0.0002;0.002
2,1.4726005470051484,67.74509803921569,0.9671954988264571,75.0,0.0002;0.002
3,0.8105844112003551,81.66666666666667,0.7630329810521181,80.7843137254902,0.0002;0.002
4,0.5417403124126734,87.25490196078431,0.7092783614116557,81.86274509803921,0.0002;0.002
5,0.48717844895288054,87.25490196078431,0.6154882565432904,84.50980392156863,0.0002;0.002
6,0.5492709501116884,86.66666666666667,0.7504905205146939,81.17647058823529,0.0002;0.002
7,0.37912720547002904,90.49019607843137,0.647093027012021,82.54901960784314,0.0002;0.002
8,0.4288909979895049,89.50980392156863,0.5833283266600441,84.6078431372549,0.0002;0.002
9,0.4053873364247528,88.82352941176471,0.7135242510075662,81.56862745098039,0.0002;0.002
10,0.3864524307204228,90.09803921568627,0.7995286511439903,80.58823529411765,0.0002;0.002
11,0.47168090343475344,87.3529411764706,0.8222032939686494,81.47058823529412,0.0002;0.002
12,0.464792173984004,87.84313725490196,0.796133388374366,82.3529411764706,0.0002;0.002
13,0.4969442184064902,86.86274509803921,0.8159778820533379,81.27450980392157,0.0002;0.002
14,0.3842722335282494,90.29411764705883,0.5665718156917422,85.19607843137256,0.0002;0.002
15,0.2853220021607829,91.96078431372548,0.49369762727589,87.84313725490196,0.0002;0.002
16,0.2797009364062665,92.54901960784314,0.6639205216631001,85.19607843137256,0.0002;0.002
17,0.27595467263577034,92.45098039215686,0.5471459602316221,87.6470588235294,0.0002;0.002
18,0.3066544272005558,92.25490196078431,0.6349410757130267,85.19607843137256,0.0002;0.002
19,0.37874071884389016,88.92156862745098,0.6018567953185708,85.88235294117646,0.0002;0.002
20,0.29507388402433954,92.6470588235294,0.6443856028511243,85.19607843137256,0.0002;0.002
21,0.3043598860502243,91.86274509803921,0.688686619961963,84.01960784313725,0.0002;0.002
22,0.371986585037381,89.90196078431373,0.787343776781185,82.3529411764706,0.0002;0.002
23,0.3306674677951663,91.17647058823529,0.7875784630868949,82.54901960784314,0.0002;0.002
24,0.3186152538832496,91.66666666666667,0.6653291665894143,84.6078431372549,0.0002;0.002
25,0.309942010512539,92.3529411764706,0.7918808608662848,82.94117647058823,0.0002;0.002
26,0.3473051948290245,90.58823529411765,0.7751928890890935,82.45098039215686,0.0002;0.002
27,0.3007071437496765,91.76470588235294,0.831304082975668,84.50980392156863,0.0002;0.002
28,0.23586555526537054,92.54901960784314,0.6723039229126537,85.88235294117646,0.0002;0.002
29,0.2475196823477745,94.2156862745098,0.7082784126932714,85.09803921568627,0.0002;0.002
30,0.31137770653939717,92.74509803921569,1.1967753772642098,78.72549019607843,0.0002;0.002
