epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.766095219406427,1.6666666666666667,4.548069334965126,2.843137254901961,1e-05;0.0001
2,4.465692144281724,3.5294117647058822,4.288201375101127,8.72549019607843,1e-05;0.0001
3,4.227520989436729,10.882352941176471,4.04741096683577,19.313725490196077,1e-05;0.0001
4,4.008907906214396,20.098039215686274,3.810969992244945,30.784313725490197,1e-05;0.0001
5,3.745968583985871,34.31372549019608,3.572124848646276,38.627450980392155,1e-05;0.0001
6,3.5408397740008786,43.333333333333336,3.3052426590639,49.31372549019608,1e-05;0.0001
7,3.2992303305981205,51.76470588235294,3.0471918648364498,56.568627450980394,1e-05;0.0001
8,3.080407424066581,59.31372549019608,2.8073866965723973,61.76470588235294,1e-05;0.0001
9,2.875796110489789,63.72549019607843,2.5879708000257904,65.68627450980392,1e-05;0.0001
10,2.68649759573095,67.25490196078431,2.3810509368485095,68.72549019607843,1e-05;0.0001
11,2.4867429901571834,71.17647058823529,2.2120668275683535,70.0,1e-05;0.0001
12,2.344485678392298,73.82352941176471,2.033405543308632,71.56862745098039,1e-05;0.0001
13,2.1691313308828017,76.37254901960785,1.8955539408852071,74.31372549019608,1e-05;0.0001
14,2.0319693411097806,79.2156862745098,1.763854972521464,76.17647058823529,1e-05;0.0001
15,1.9213111339830884,81.07843137254902,1.6461359407387528,77.84313725490196,1e-05;0.0001
16,1.7696922568713918,82.3529411764706,1.5397749970940982,78.82352941176471,1e-05;0.0001
17,1.704206483971839,80.19607843137256,1.4320662210969364,80.68627450980392,1e-05;0.0001
18,1.566017133581872,85.09803921568627,1.3665915042746302,80.7843137254902,1e-05;0.0001
19,1.4839235235663022,83.72549019607843,1.2951446643062667,82.15686274509804,1e-05;0.0001
20,1.4180843685187545,83.82352941176471,1.213921688818464,83.62745098039215,1e-05;0.0001
21,1.35111995678322,86.66666666666667,1.1659360453194263,84.01960784313725,1e-05;0.0001
22,1.2521657364041197,86.66666666666667,1.1059457935538946,84.80392156862744,1e-05;0.0001
23,1.1548422972361247,87.6470588235294,1.0461171837414012,85.68627450980392,1e-05;0.0001
24,1.138298883157618,88.33333333333333,1.006819365305059,86.37254901960785,1e-05;0.0001
25,1.0435053986661575,88.92156862745098,0.9552308162053426,86.86274509803921,1e-05;0.0001
26,0.9946408535919937,90.49019607843137,0.9237701652096767,87.05882352941177,1e-05;0.0001
27,0.9685367200888839,90.49019607843137,0.8792888337490605,87.94117647058823,1e-05;0.0001
28,0.9366369726611119,89.70588235294117,0.8504024444841871,89.2156862745098,1e-05;0.0001
29,0.8573768938288969,91.76470588235294,0.8214307519735075,88.13725490196079,1e-05;0.0001
30,0.8187286016987819,91.66666666666667,0.7909275729282229,88.82352941176471,1e-05;0.0001
