epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.561951029534433,6.176470588235294,3.6770181637184294,30.19607843137255,5e-05;0.0005
2,3.3527631357604384,39.411764705882355,2.528952808006137,63.72549019607843,5e-05;0.0005
3,2.4245429497139126,63.13725490196079,1.7490441635543226,72.74509803921569,5e-05;0.0005
4,1.820544999253516,75.58823529411765,1.2945117052863626,79.70588235294117,5e-05;0.0005
5,1.341891629555646,82.74509803921569,1.0311306294272928,85.0,5e-05;0.0005
6,1.0746555877666848,86.96078431372548,0.8267406013666415,86.56862745098039,5e-05;0.0005
7,0.84868044572718,89.01960784313725,0.6988300238169876,88.72549019607843,5e-05;0.0005
8,0.6752293266502081,91.37254901960785,0.6269876123643389,89.50980392156863,5e-05;0.0005
9,0.5861145087316925,92.15686274509804,0.5702871410285726,90.98039215686275,5e-05;0.0005
10,0.5008895392511405,93.62745098039215,0.5221156650314144,90.7843137254902,5e-05;0.0005
11,0.43648803596403085,93.82352941176471,0.4760731924982632,91.56862745098039,5e-05;0.0005
12,0.39721002742355943,95.0,0.45291974322468626,92.3529411764706,5e-05;0.0005
13,0.3359781485562231,95.19607843137256,0.43804150212044807,92.25490196078431,5e-05;0.0005
14,0.28344576604226057,96.17647058823529,0.40684964650986244,92.74509803921569,5e-05;0.0005
15,0.2699371649938471,96.37254901960785,0.4109870585156422,92.54901960784314,5e-05;0.0005
16,0.24677293370751774,96.66666666666667,0.387625766677015,92.84313725490196,5e-05;0.0005
17,0.28186326660946304,95.3921568627451,0.38460456489347944,93.03921568627452,5e-05;0.0005
18,0.21409008137735666,96.37254901960785,0.37832463634949104,92.84313725490196,5e-05;0.0005
19,0.23041489077549354,96.07843137254902,0.37776144778027254,92.15686274509804,5e-05;0.0005
20,0.23018184120164198,95.88235294117646,0.36209762143153773,93.03921568627452,5e-05;0.0005
21,0.21017324170645546,96.76470588235294,0.3515160960894005,94.01960784313725,5e-05;0.0005
22,0.189981738726298,96.66666666666667,0.35151159909426,93.33333333333333,5e-05;0.0005
23,0.1659968349279142,97.25490196078431,0.34390608577751647,92.74509803921569,5e-05;0.0005
24,0.15712192537737826,97.84313725490196,0.33286957284983465,94.11764705882354,5e-05;0.0005
25,0.1423298808435599,97.45098039215686,0.3269532562470904,92.84313725490196,5e-05;0.0005
26,0.15116397697551578,96.96078431372548,0.3201359943431966,93.13725490196079,5e-05;0.0005
27,0.14530544719275307,97.3529411764706,0.3181916543666054,93.82352941176471,5e-05;0.0005
28,0.1368209347274958,97.6470588235294,0.32836539353810107,92.74509803921569,5e-05;0.0005
29,0.1444158786652135,97.45098039215686,0.31673023087136887,93.13725490196079,5e-05;0.0005
30,0.138932338941331,97.6470588235294,0.3178270608917171,93.13725490196079,5e-05;0.0005
